SlNo,BookTitle,BookAuthor,BookOriginalPrice,BookNewPrice
5119;"বাঁক পেরুলেই আলোর নদী";"রাকিব হোসাইন তাওকীর";"TK. 135";"TK. 101"
5120;"পরশপাথর মানুষ";"অসিত কুমার মন্ডল";"TK. 160";"TK. 120"
5121;"ধূসর নক্ষত্র";"মাজহারুল ইসলাম সোহরাব";"TK. 250";"TK. 188"
5122;"ভূতের ভয়ে ভূত";"রিপন চক্রবর্ত্তী";"TK. 160";"TK. 120"
5123;"মায়াবতীর নাকফুল";"আরিফ আহমেদ ইমন";"TK. 200";"TK. 150"
5124;"নোয়াখালীর শ্লোকগাথা";"মারুফ আহাম্মদ চৌধুরী";"TK. 200";"TK. 150"
5125;"মনবিহারিণী";"ফারদীন ইফতেখার";"TK. 150";"TK. 113"
5126;"প্রবাহ";"মো. আবদুল গফ্ফার";"TK. 160";"TK. 120"
5127;"দিনলিপির আয়না";"হাসনা বেগম";"TK. 250";"TK. 188"
5128;"পাঁচফোড়ন";"পাঁচফোড়ন গোষ্ঠী";"TK. 200";"TK. 150"
5129;"অনিকেত প্রান্তর";"সাজ্জাদ রহমান হ্যাভেন";"TK. 160";"TK. 120"
5130;"মেঘের ওপারে আলো";"প্রত্যুষ রুবেল";"TK. 200";"TK. 150"
5131;"নীল নীলাম্বরী";"এম ডি মনির";"TK. 160";"TK. 120"
5132;"তারুণ্যের কবিতা ক্যানভাস";"রুবেল রায় চৌধুরী";"TK. 160";"TK. 120"
5133;"The Rebel Poet";"কাজী নজরুল ইসলাম";"TK. 1,500";"TK. 1,500"
5134;"এসো ইয়াজুজ মাজুজ চিনি";"রাজীব হাসান";"TK. 100";"TK. 75"
5135;"মেয়ে তুমি জাঞ্জিবার টরন্টো";"সৈয়দ ইকবাল";"TK. 140";"TK. 105"
5136;"বারভুঁইয়া বা ষোড়শ বাঙ্গলার ইতিহাস";"আনন্দনাথ রায়";"TK. 290";"TK. 218"
5137;"মায়াবতী";"অরুণ চৌধুরী";"TK. 210";"TK. 158"
5138;"A Study on Cultural Impact on Economic Development Bangladesh Perspective";"ড. চঞ্চল সৈকত";"TK. 780";"TK. 585"
5139;"ঘূর্ণিঝড় ২৯শে এপ্রিল ১৯৯১";"টি. আই. রুমা হামিদ ";"TK. 200";"TK. 150"
5140;"শতবর্ষ বঙ্গবন্ধু শেখ মুজিবুর রহমানের অজানা কথা";"মোহাম্মদ আলী নূর";"TK. 150";"TK. 113"
5141;"প্রস্থান";"আবেদীন পলাম";"TK. 100";"TK. 75"
5142;"অন্ধকারের যাত্রী";"মোঃ সোমন স্বর্ণালী (এরশাদ)";"TK. 180";"TK. 135"
5143;"ভিন গ্রহের প্রানী এলিয়েনের রহস্যোদঘটন";"আব্দুল মালেক ভূঁইয়া";"TK. 180";"TK. 108"
5144;"চলে এসো এক কাপড়ে";"আব্দুল্লাহ শুভ্র";"TK. 160";"TK. 120"
5145;"রাজা কেন গাছ লাগান?";"নাসরীন মুস্তাফা";"TK. 100";"TK. 75"
5146;"তালপাতার পুথি";"মহিবুল আলম";"TK. 880";"TK. 660"
5147;"অনিরাপদ খাদ্য ও পরিবেশ দূষণ";"ম. কবির আহমেদ";"TK. 300";"TK. 225"
5148;"আলাপ বিলাপ";"মোঃ রফিকুল ইসলাম";"TK. 300";"TK. 225"
5149;"যে মনে কারফিউ";"সাজিন আহমেদ বাবু ";"TK. 175";"TK. 131"
5150;"জোনাকির গায়ে জোছনা";"শায়লা রহমান তিথি";"TK. 135";"TK. 101"
5151;"৬ দফা স্বাধীনতার অভিযাত্রায় বঙ্গবন্ধু";"মুনতাসীর মামুন";"TK. 650";"TK. 488"
5152;"কর্নেল ডেভিডসন যখন ঢাকায়";"মুনতাসীর মামুন";"TK. 160";"TK. 120"
5153;"জাতির জনক বঙ্গবন্ধু";"মোতাহার হোসেন সূফী";"TK. 250";"TK. 188"
5154;"প্রতিধ্বনিগণ";"সৈয়দ শামসুল হক";"TK. 160";"TK. 120"
5155;"তোমার মনবাড়ি";"তুষার আবদুল্লাহ্";"TK. 160";"TK. 120"
5156;"মর্ত্যলোকের অচিন্ত্যপূর্ব";"সোহেল মাহমুদ সাগর";"TK. 235";"TK. 176"
5157;"ভূত অদ্ভুত ইচাং ফু কিতাং";"ছায়া মানব আঁকন";"TK. 200";"TK. 150"
5158;"অনিবার্য কারাবাস";"ইসমাত মির্যা";"TK. 180";"TK. 135"
5159;"ছোটদের বিষয়ভিত্তিক সাধারণ জ্ঞান";"মাহমুদুল হাসান স্বপন";"TK. 150";"TK. 113"
5160;"গদাই নদীর বাঁকে";"নাফিউল ইসলাম";"TK. 240";"TK. 180"
5161;"অপেক্ষা ডট কম";"মাহমুদা পপি";"TK. 442";"TK. 332"
5162;"প্রিয় নেতা শেখ মুজিব";"মুহাম্মদ মুকুল মিয়া";"TK. 150";"TK. 105"
5163;"সিআইডি অফিসার";"মো: সেলিম খান";"TK. 250";"TK. 188"
5164;"শৌখিন স্বপ্নলিপি";"ইসমাত মির্যা";"TK. 180";"TK. 135"
5165;"পাহাড়ের কোলে হৃদের নীলাচল";"প্রশান্ত রায়";"TK. 300";"TK. 225"
5166;"দি ডিভাইন রিয়ালিটি";"হামজা জর্জিস";"TK. 550";"TK. 413"
5167;"জল জোছনায় বসবাস";"সালমা ডলি";"TK. 200";"TK. 150"
5168;"বাসবো না আর ভালো";"মুহাম্মাদ শাকিল হোসাইন";"TK. 40";"TK. 40"
5169;"আরিফ আজাদ এর ২টি জনপ্রিয় বই";"আরিফ আজাদ";"TK. 602";"TK. 428"
5170;"পিনাকী ধনুক";"নীহার লিখন";"TK. 280";"TK. 210"
5171;"নজরুল বিষয়ক সংকলন চর্চার ধরন";"মেহেদী উল্লাহ";"TK. 250";"TK. 188"
5172;"সদয় অবগতি";"জয়শ্রী দাস";"TK. 160";"TK. 120"
5173;"সিকস্তি পয়স্তি";"তুষার আবদুল্লাহ্";"TK. 400";"TK. 300"
5174;"তৃষ্ণাকুমারী";"আবু তাহের সরফরাজ";"TK. 400";"TK. 300"
5175;"আরিফ আজাদ এর ৭টি ইসলামি বই";"আরিফ আজাদ";"TK. 2,056";"TK. 1,469"
5176;"একটি পরিত্যক্ত কেলভিনেটর ফ্রিজের গল্প";"আন্দালিব রাশদী";"TK. 500";"TK. 375"
5177;"জোছনার সাথে মোলাকাত ও অন্যান্য";"জিয়া হাশান";"TK. 400";"TK. 300"
5178;"দশ মহাবিদ্যা";"সুব্রত অগাস্টিন গোমেজ";"TK. 400";"TK. 300"
5179;"চুরি করা কবিতা";"মুম রহমান";"TK. 250";"TK. 188"
5180;"রক্তাক্ত প্ল্যাকার্ড হাতে";"সাদী শাশ্বত ";"TK. 250";"TK. 188"
5181;"সাদাত হোসাইন এর জনপ্রিয় ৪টি বই";"সাদাত হোসাইন ";"TK. 1,220";"TK. 915"
5182;"হাতিরপুল কাঁচা বাজার";"আলশাহারিয়ার জীদনী";"TK. 280";"TK. 210"
5183;"পুষ্প আপনার জন্য ফোটে";"মিছিল খন্দকার";"TK. 280";"TK. 210"
5184;"সাদাত হোসাইন এর আলোচিত উপন্যাস ও কবিতার ১৩টি বই";"সাদাত হোসাইন ";"TK. 4,850";"TK. 3,638"
5185;"জন্মান্ধ প্যাঁচা";"নিষুপ্ত সাগর";"TK. 250";"TK. 188"
5186;"গোধূলির প্যানোরামা";"আল ইমরান সিদ্দিকী";"TK. 250";"TK. 188"
5187;"ফিজিক্স অলিম্পিয়াড: এক্সপেরিমেন্টের জগতে প্রবেশ";"শেখ শাফায়াত";"TK. 540";"TK. 405"
5188;"বসা ভাতের ভৈঁরো";"শামসেত তাবরেজী";"TK. 250";"TK. 188"
5189;"নতুন পাণ্ডুলিপির দিনে";"আবু সাঈদ ওবায়দুল্লাহ";"TK. 280";"TK. 210"
5190;"কিঙ্কর আহসান এর ২টি জনপ্রিয় উপন্যাস";"কিঙ্কর আহ্‌সান";"TK. 700";"TK. 525"
5191;"অম্লজান";"ফারহাত আহমেদ";"TK. 150";"TK. 113"
5192;"আকাশের চিঠি ";"রোকসানা লেইস";"TK. 200";"TK. 150"
5193;"ডা. শামসুল আরেফীন এর ২টি ইসলামি বই";"ডা. শামসুল আরেফীন";"TK. 726";"TK. 514"
5194;"কাঠ গোপালের ঘ্রাণ";"সেলিনা ইসলাম";"TK. 160";"TK. 120"
5195;"আশীফ এন্তাজ রবি এর জনপ্রিয় ৪টি সমকালীন উপন্যাস";"আশীফ এন্তাজ রবি";"TK. 1,260";"TK. 945"
5196;"গারোদের উৎপত্তি, সমাজ ব্যবস্থা, কৃষ্টি-সংস্কৃতি, বিবাহ প্রথা ও মাতৃসূত্রীয় প্রথা";"লীনা জাম্বিল";"TK. 200";"TK. 150"
5197;"মৌরি মরিয়ম এর ৩টি জনপ্রিয় উপন্যাস";"মৌরি মরিয়ম";"TK. 1,405";"TK. 1,054"
5198;"দৃশ্য দূষণ";"আবু সাইদ লিপু";"TK. 260";"TK. 195"
5199;"নজর আলী";"নিলোফার সুলতানা শেলী";"TK. 180";"TK. 135"
5200;"শাব্বির আহসান এর ভাইরে আপুরে!!! সিরিজ";"শাব্বির আহসান";"TK. 560";"TK. 420"
5201;"নবীনগরের সূর্য সন্তান";"জোবায়েদ আহাম্মদ মোমেন";"TK. 200";"TK. 150"
5202;"পরাধীন কবিতা তোমাকে দেবো না প্রিয়";"নিলয় সাঈদ";"TK. 160";"TK. 120"
5203;"ভূতের ছড়া ও অন্যান্য";"রঞ্জন হালদার";"TK. 160";"TK. 120"
5204;"শবনম";"মহিউদ্দিন মোহাম্মদ যুনাইদ";"TK. 160";"TK. 120"
5205;"বইমেলা ২০২০ এর আলোচিত ১০টি উপন্যাস";"লতিফুল ইসলাম শিবলী";"TK. 4,723";"TK. 3,542"
5206;"সবুজের মরীচিকা";"ফারজানা কবির ঈশিতা";"TK. 240";"TK. 180"
5207;"আলোচিত ৮টি ইসলামি বই (বইমেলা ২০২০)";"মুফতি ইসমাঈল মেন্‌ক";"TK. 2,774";"TK. 2,022"
5208;"সৌন্দর্য";"গোলাম মোস্তফা";"TK. 350";"TK. 263"
5209;"আত্ম-উন্নয়নমূলক ৮টি আলোচিত বই (বইমেলা ২০২০)";"মনজুর এইচ";"TK. 2,062";"TK. 1,547"
5210;"আলোচিত ৫টি কবিতার বই (বইমেলা ২০২০) ";"হেলাল হাফিজ";"TK. 1,230";"TK. 923"
5211;"গণিত, বিজ্ঞান ও প্রযুক্তি বিষয়ক ৫টি আলোচিত বই (বইমেলা ২০২০)";"মুহম্মদ জাফর ইকবাল";"TK. 1,244";"TK. 933"
5212;"আলোচিত ৫টি সায়েন্স ফিকশন বই (বইমেলা ২০২০)";"মুহম্মদ জাফর ইকবাল";"TK. 1,270";"TK. 953"
5213;"আমার ভাষা";"রফিকুল ইসলাম";"TK. 250";"TK. 188"
5214;"বাংলা ও বাঙালি";"ড. মোহাম্মদ হাননান";"TK. 25";"TK. 19"
5215;"আঁধারে রৌদ্রের খোঁজ";"বাপ্পাদিত্য বসু";"TK. 500";"TK. 375"
5216;"প্রাকৃতজনের বসতে";"মনোজ দে";"TK. 150";"TK. 113"
5217;"আলোকচিত্রের ভাষা ও পাঠ";"ড. মুহাম্মদ মোজাম্মেল হক";"TK. 350";"TK. 263"
5218;"পেঁয়াজ ছাড়া রান্না-বান্না";"মৃত্তিকা দেবনাথ";"TK. 400";"TK. 300"
5219;"গল্পের মোড়কে মানুষ";"রিপন আহসান ঋতু  ";"TK. 250";"TK. 188"
